"","DOI","country","study_num","max_depth_cm","Items_kg","latitude","longitude"
"1564","https://doi.org/10.1002/tqem.22035","India","50",5,209,31.397628,75.389255
"1565","https://doi.org/10.1002/tqem.22035","India","50",5,117,31.577832,74.9948385
"1566","https://doi.org/10.1002/tqem.22035","India","50",5,215,31.577832,74.9948385
"1567","https://doi.org/10.1002/tqem.22035","India","50",5,9,31.577832,74.9948385
"1568","https://doi.org/10.1002/tqem.22035","India","50",5,7,31.577832,74.9948385
"1569","https://doi.org/10.1002/tqem.22035","India","50",5,234,31.3792075,75.5921029
"1570","https://doi.org/10.1002/tqem.22035","India","50",5,17,31.3792075,75.5921029
"1571","https://doi.org/10.1002/tqem.22035","India","50",5,23,31.3792075,75.5921029
"1572","https://doi.org/10.1002/tqem.22035","India","50",5,113,31.3792075,75.5921029
"1573","https://doi.org/10.3389/fmars.2021.800087","China","?",NA,NA,NA,NA
"1574","https://doi.org/10.1007/s40333-022-0025-9","China","?",NA,NA,NA,NA
"1575","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",100,6970,23.139067,113.478226
"1576","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",200,1948,23.139067,113.478226
"1577","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",300,1994,23.139067,113.478226
"1578","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",100,1879,23.13802,113.477868
"1579","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",200,1795,23.13802,113.477868
"1580","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",300,10452,23.13802,113.477868
"1581","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",100,600,23.138542,113.477344
"1582","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",200,592,23.138542,113.477344
"1583","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",300,5373,23.138542,113.477344
"1584","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",100,47819,23.155844,113.551271
"1585","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",200,11018,23.155844,113.551271
"1586","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",300,6367,23.155844,113.551271
"1587","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",100,870,23.156705,113.550583
"1588","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",200,18811,23.156705,113.550583
"1589","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",300,2718,23.156705,113.550583
"1590","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",100,2716,23.157607,113.549602
"1591","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",200,1161,23.157607,113.549602
"1592","https://doi.org/10.1016/j.wasman.2025.02.002","China","51",300,5117,23.157607,113.549602
"1593","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,25000,40.722778,100.494444
"1594","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,3200,40.491389,99.881389
"1595","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,18000,39.453889,101.078611
"1596","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,12600,39.192222,99.789444
"1597","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,58000,39.753889,100.426111
"1598","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,15800,41.011389,100.925833
"1599","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,27000,40.039444,100.304722
"1600","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,18200,41.124167,100.396111
"1601","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,4400,39.789167,100.312778
"1602","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,6800,40.694444,99.955556
"1603","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,15400,39.699444,99.771111
"1604","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,71000,41.759444,99.975278
"1605","https://doi.org/10.1007/s11629-024-8689-6","China","52",20,97400,41.759444,99.975278
"1606","https://doi.org/10.1007/s11629-024-8689-6","China","52",30,64200,41.759444,99.975278
"1607","https://doi.org/10.1007/s11629-024-8689-6","China","52",40,9600,41.759444,99.975278
"1608","https://doi.org/10.1007/s11629-024-8689-6","China","52",50,4400,41.759444,99.975278
"1609","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,15000,39.358056,99.427222
"1610","https://doi.org/10.1007/s11629-024-8689-6","China","52",20,18800,39.358056,99.427222
"1611","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,37700,39.657222,101.121389
"1612","https://doi.org/10.1007/s11629-024-8689-6","China","52",20,75400,39.657222,101.121389
"1613","https://doi.org/10.1007/s11629-024-8689-6","China","52",30,60000,39.657222,101.121389
"1614","https://doi.org/10.1007/s11629-024-8689-6","China","52",40,7000,39.657222,101.121389
"1615","https://doi.org/10.1007/s11629-024-8689-6","China","52",50,2600,39.657222,101.121389
"1616","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,5600,39.265278,99.5
"1617","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,27600,40.058333,96.754722
"1618","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,23400,40.056944,96.791111
"1619","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,46200,41.680556,98.506111
"1620","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,128200,40.332778,97.887222
"1621","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,32000,42.241111,98.702222
"1622","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,37400,41.502778,97.670278
"1623","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,36800,40.511667,99.119444
"1624","https://doi.org/10.1007/s11629-024-8689-6","China","52",10,84400,40.295833,99.119444
"1625","https://doi.org/10.1007/s11629-024-8689-6","China","52",20,28200,40.295833,99.119444
"1626","https://doi.org/10.1007/s11629-024-8689-6","China","52",30,18800,40.295833,99.119444
"1627","https://doi.org/10.1007/s11629-024-8689-6","China","52",NA,354000,40.493611,98.92
"1628","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",5,380,270270026,52.894785
"1629","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",15,630,270270026,52.894785
"1630","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",5,980,27.719411,52.893958
"1631","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",15,40,27.719411,52.893958
"1632","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",5,110,27.71925,52.894719
"1633","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",15,160,27.71925,52.894719
"1634","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",5,830,27.7184,52.893991
"1635","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",15,170,27.7184,52.893991
"1636","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",5,90,27.718254,52.892965
"1637","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",15,480,27.718254,52.892965
"1638","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",5,830,30.257821,53.251677
"1639","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",15,200,30.257821,53.251677
"1640","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",5,320,30.25762,53.251299
"1641","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",15,440,30.25762,53.251299
"1642","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",5,220,30.257509,53.250881
"1643","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",15,230,30.257509,53.250881
"1644","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",5,890,30.257682,53.251178
"1645","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",15,260,30.257682,53.251178
"1646","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",5,110,30.258126,53.251452
"1647","https://doi.org/10.1016/j.envres.2022.113213","Iran","53",15,620,30.258126,53.251452
"1648","https://doi.org/10.3390/f16020363","n/a","",NA,NA,NA,NA
"1649","https://doi.org/10.3390/w17111666","n/a","",NA,NA,NA,NA
"1650","https://doi.org/10.1177/0734242X251345339","India","54",30,8495,12.908927,74.885847
"1651","https://doi.org/10.1177/0734242X251345339","India","54",30,5150,12.908859,74.885924
"1652","https://doi.org/10.1177/0734242X251345339","India","54",30,10400,12.908928,74.886044
"1653","https://doi.org/10.1177/0734242X251345339","India","54",30,9195,12.908889,74.886119
"1654","https://doi.org/10.1177/0734242X251345339","India","54",30,5759,12.90901,74.885851
"1655","https://doi.org/10.1177/0734242X251345339","India","54",30,6459,12.909082,74.885961
"1656","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",15,7400,23.796502,90.304511
"1657","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",30,5600,23.796502,90.304511
"1658","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",15,7000,23.797376,90.304382
"1659","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",30,5200,23.797376,90.304382
"1660","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",15,7800,23.800095,90.30332
"1661","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",30,7400,23.800095,90.30332
"1662","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",15,7200,23.80034,90.301604
"1663","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",30,8500,23.80034,90.301604
"1664","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",15,6400,23.802578,90.30037
"1665","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",30,6500,23.802578,90.30037
"1666","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",15,6000,23.802441,90.29816
"1667","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",30,3100,23.802441,90.29816
"1668","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",15,6600,23.801292,90.298771
"1669","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",30,5000,23.801292,90.298771
"1670","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",15,4700,23.800576,90.296722
"1671","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",30,3800,23.800576,90.296722
"1672","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",15,5000,23.798102,90.297237
"1673","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",30,4800,23.798102,90.297237
"1674","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",15,4400,23.799359,90.294443
"1675","https://doi.org/10.1007/s11270-024-07664-7","Bangladesh","55",30,3400,23.799359,90.294443
"1676","https://doi.org/10.1016/j.envres.2025.120909","China","?",NA,NA,NA,NA
"1677","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,62,11.799718,79.732808
"1678","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,62.5,11.799818,79.732882
"1679","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,63,11.79989,79.732823
"1680","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,58,11.799848,79.732755
"1681","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,57,11.799786,79.732716
"1682","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,70,11.799847,79.732677
"1683","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,56.5,11.799904,79.732626
"1684","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,66.5,11.799847,79.732587
"1685","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,69.5,11.799902,79.732573
"1686","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,58,11.799706,79.732446
"1687","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,63,11.799726,79.732517
"1688","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,58.5,11.799772,79.73245
"1689","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,55,11.799795,79.73253
"1690","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,70,11.799867,79.73257
"1691","https://doi.org/10.1007/s40009-025-01621-6","India","56",20,77.5,11.799824,79.732451
"1692","https://doi.org/10.3390/su17083516","n/a","",NA,NA,NA,NA
"1693","https://doi.org/10.1021/acs.jafc.5c03682","n/a","",NA,NA,NA,NA
"1694","https://doi.org/10.1038/s41598-025-88715-9","Egypt","?",NA,NA,NA,NA
"1695","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,3300,42.964955,130.986996
"1696","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,1300,42.896367,130.8962637
"1697","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,4900,42.967028,130.926003
"1698","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,1500,42.966642,130.926722
"1699","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,8900,42.967028,130.926003
"1700","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,2100,42.966642,130.926722
"1701","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,7000,42.914864,130.896562
"1702","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,14800,42.960602,130.793125
"1703","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,1500,42.960759,130.794189
"1704","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,22200,42.89827,130.763376
"1705","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,5400,42.960759,130.794189
"1706","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,13400,42.960602,130.793125
"1707","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,9300,42.883369,130.85233
"1708","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,13300,42.898095,130.762524
"1709","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,5300,43.036549,130.854702
"1710","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,9600,43.036282,130.851611
"1711","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,10600,43.041053,130.896063
"1712","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,3500,43.040173,130.8971
"1713","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,2100,43.012533,130.872665
"1714","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,7000,43.012975,130.871473
"1715","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,7800,43.036282,130.851611
"1716","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,16500,43.036549,130.854702
"1717","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,33100,43.040134,130.897128
"1718","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,7100,43.041107,130.896034
"1719","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,5400,43.012975,130.871473
"1720","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,6200,43.012533,130.872665
"1721","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,6200,43.011883,131.036137
"1722","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,10600,43.011921,131.035035
"1723","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,4200,42.96546,130.9810349
"1724","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,5900,43.011921,131.035035
"1725","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,9000,43.011883,131.036137
"1726","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,16211.6041,42.96555,130.986275
"1727","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,9957.325747,42.914864,130.896562
"1728","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,13168.72428,42.89811,130.762578
"1729","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,30232.55814,42.883369,130.85233
"1730","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,4400,42.965413,130.9862
"1731","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,3500,42.964993,130.986939
"1732","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,8500,42.964993,130.986939
"1733","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,39700,42.915738,130.896742
"1734","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,9600,42.915738,130.896742
"1735","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,4000,42.914959,130.895988
"1736","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,5900,42.914959,130.895988
"1737","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,14500,42.951722,130.31199
"1738","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,11900,42.951722,130.31199
"1739","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,6000,42.898316,130.763324
"1740","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,3700,42.898316,130.763324
"1741","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,4600,42.960522,130.793163
"1742","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,7700,42.960522,130.793163
"1743","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,9600,42.96077,130.794088
"1744","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,15500,42.96077,130.794088
"1745","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,12400,42.966926,130.926068
"1746","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,14300,42.966926,130.926068
"1747","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,7100,42.966558,130.926616
"1748","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,6400,42.966558,130.926616
"1749","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,7600,43.012007,131.035128
"1750","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,5700,43.012007,131.035128
"1751","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,8100,43.011798,131.03609
"1752","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",30,6600,43.011798,131.03609
"1753","https://doi.org/10.1016/j.jhazmat.2025.138380","Russia","57",5,11500,42.965413,130.9862
"1754","https://doi.org/10.1111/sum.70021","Türkiye","58",5,322,36.33195621,34.0416599
"1755","https://doi.org/10.1111/sum.70021","Türkiye","58",5,134,36.87399011,30.91676822
"1756","https://doi.org/10.1111/sum.70021","Türkiye","58",5,234,38.61426238,27.46756845
"1757","https://doi.org/10.1111/sum.70021","Türkiye","58",5,261,37.8442632,27.72371211
"1758","https://doi.org/10.1111/sum.70021","Türkiye","58",5,374,38.48999909,26.94715664
"1759","https://doi.org/10.1111/sum.70021","Türkiye","58",5,700,40.52397096,29.99642154
"1760","https://doi.org/10.1111/sum.70021","Türkiye","58",5,461,40.22463959,29.02190974
"1761","https://doi.org/10.1111/sum.70021","Türkiye","58",5,640,39.94345906,27.22954746
"1762","https://doi.org/10.1016/j.psep.2025.107198","China","59",5,6526,39.78,116.35
"1763","https://doi.org/10.1016/j.psep.2025.107198","China","59",5,4511,39.77,116.31
"1764","https://doi.org/10.1016/j.psep.2025.107198","China","59",5,8680,39.77,116.34
"1765","https://doi.org/10.1016/j.psep.2025.107198","China","59",5,2806,39.79,116.33
"1766","https://doi.org/10.1016/j.psep.2025.107198","China","59",5,5146,39.76,116.33
"1767","https://doi.org/10.1016/j.psep.2025.107198","China","59",5,5657,39.77,116.32
"1768","https://doi.org/10.1016/j.psep.2025.107198","China","59",5,6479,39.74,116.31
"1769","https://doi.org/10.1016/j.psep.2025.107198","China","59",5,2062,39.71,116.32
"1770","https://doi.org/10.1016/j.psep.2025.107198","China","59",5,2945,39.76,116.29
"1771","https://doi.org/10.1016/j.psep.2025.107198","China","59",5,4371,39.75,116.33
"1772","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,69269,47.198066,7.602399
"1773","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,43250,47.174183,7.673967
"1774","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,92498,47.128173,7.500856
"1775","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,141679,47.094657,7.406697
"1776","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,64777,47.14624,7.458397
"1777","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,180360,47.171547,7.503083
"1778","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,87184,47.234242,7.534736
"1779","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,107084,47.2715,7.5085
"1780","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,214213,47.4707,7.6989
"1781","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,109862,47.452552,7.638824
"1782","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,274650,47.420945,7.664262
"1783","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,27514,47.3916,7.9708
"1784","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,71573,47.191625,7.629238
"1785","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,30089,47.191597,7.655092
"1786","https://doi.org/10.1186/s43591-025-00112-1","Switzerland","60",10,154990,47.472712,7.501995
"1787","https://doi.org/10.1021/acs.est.5c00871","China","61",5,350000,39.546295,116.439345
"1788","https://doi.org/10.1021/acs.est.5c00871","China","61",50,6200,39.546295,116.439345
"1789","https://doi.org/10.1021/acs.est.5c00871","China","61",5,578300,39.603267,116.15739
"1790","https://doi.org/10.1021/acs.est.5c00871","China","61",50,7200,39.603267,116.15739
"1791","https://doi.org/10.1021/acs.est.5c00871","China","61",5,16000,39.657451,115.532141
"1792","https://doi.org/10.1021/acs.est.5c00871","China","61",50,5400,39.657451,115.532141
"1793","https://doi.org/10.1021/acs.est.5c00871","China","61",5,256700,39.565491,116.336361
"1794","https://doi.org/10.1021/acs.est.5c00871","China","61",50,19500,39.565491,116.336361
"1795","https://doi.org/10.1021/acs.est.5c00871","China","61",5,86700,39.667018,116.754697
"1796","https://doi.org/10.1021/acs.est.5c00871","China","61",50,500,39.667018,116.754697
"1797","https://doi.org/10.1021/acs.est.5c00871","China","61",5,22000,39.654273,116.229436
"1798","https://doi.org/10.1021/acs.est.5c00871","China","61",50,1800,39.654273,116.229436
"1799","https://doi.org/10.1021/acs.est.5c00871","China","61",5,21300,39.653637,116.452148
"1800","https://doi.org/10.1021/acs.est.5c00871","China","61",50,4800,39.653637,116.452148
"1801","https://doi.org/10.1021/acs.est.5c00871","China","61",5,3000,39.762807,115.815436
"1802","https://doi.org/10.1021/acs.est.5c00871","China","61",50,600,39.762807,115.815436
"1803","https://doi.org/10.1021/acs.est.5c00871","China","61",5,40700,39.799948,115.625063
"1804","https://doi.org/10.1021/acs.est.5c00871","China","61",50,7500,39.799948,115.625063
"1805","https://doi.org/10.1021/acs.est.5c00871","China","61",5,103300,39.817961,116.042042
"1806","https://doi.org/10.1021/acs.est.5c00871","China","61",50,7400,39.817961,116.042042
"1807","https://doi.org/10.1021/acs.est.5c00871","China","61",5,473000,39.835224,116.520294
"1808","https://doi.org/10.1021/acs.est.5c00871","China","61",50,3600,39.835224,116.520294
"1809","https://doi.org/10.1021/acs.est.5c00871","China","61",5,335000,39.823575,116.348266
"1810","https://doi.org/10.1021/acs.est.5c00871","China","61",50,11400,39.823575,116.348266
"1811","https://doi.org/10.1021/acs.est.5c00871","China","61",5,20000,39.880661,116.79255
"1812","https://doi.org/10.1021/acs.est.5c00871","China","61",50,4500,39.880661,116.79255
"1813","https://doi.org/10.1021/acs.est.5c00871","China","61",5,78700,39.942875,115.942586
"1814","https://doi.org/10.1021/acs.est.5c00871","China","61",50,44000,39.942875,115.942586
"1815","https://doi.org/10.1021/acs.est.5c00871","China","61",5,16700,39.939063,116.001365
"1816","https://doi.org/10.1021/acs.est.5c00871","China","61",50,1600,39.939063,116.001365
"1817","https://doi.org/10.1021/acs.est.5c00871","China","61",5,60000,39.939256,116.158401
"1818","https://doi.org/10.1021/acs.est.5c00871","China","61",50,19500,39.939256,116.158401
"1819","https://doi.org/10.1021/acs.est.5c00871","China","61",5,15300,39.962148,116.23606
"1820","https://doi.org/10.1021/acs.est.5c00871","China","61",50,1200,39.962148,116.23606
"1821","https://doi.org/10.1021/acs.est.5c00871","China","61",5,5000,40.012041,116.394218
"1822","https://doi.org/10.1021/acs.est.5c00871","China","61",50,1600,40.012041,116.394218
"1823","https://doi.org/10.1021/acs.est.5c00871","China","61",5,63300,40.019601,116.249394
"1824","https://doi.org/10.1021/acs.est.5c00871","China","61",50,15000,40.019601,116.249394
"1825","https://doi.org/10.1021/acs.est.5c00871","China","61",5,240000,40.103158,115.705461
"1826","https://doi.org/10.1021/acs.est.5c00871","China","61",50,26000,40.103158,115.705461
"1827","https://doi.org/10.1021/acs.est.5c00871","China","61",5,23300,40.104191,116.197863
"1828","https://doi.org/10.1021/acs.est.5c00871","China","61",50,4800,40.104191,116.197863
"1829","https://doi.org/10.1021/acs.est.5c00871","China","61",5,25000,40.113395,116.782743
"1830","https://doi.org/10.1021/acs.est.5c00871","China","61",50,7800,40.113395,116.782743
"1831","https://doi.org/10.1021/acs.est.5c00871","China","61",5,9300,40.109093,117.187711
"1832","https://doi.org/10.1021/acs.est.5c00871","China","61",50,2600,40.109093,117.187711
"1833","https://doi.org/10.1021/acs.est.5c00871","China","61",5,25000,40.142819,117.101951
"1834","https://doi.org/10.1021/acs.est.5c00871","China","61",50,1800,40.142819,117.101951
"1835","https://doi.org/10.1021/acs.est.5c00871","China","61",5,23300,40.118292,116.335465
"1836","https://doi.org/10.1021/acs.est.5c00871","China","61",50,5200,40.118292,116.335465
"1837","https://doi.org/10.1021/acs.est.5c00871","China","61",5,11700,40.147347,117.068144
"1838","https://doi.org/10.1021/acs.est.5c00871","China","61",50,1200,40.147347,117.068144
"1839","https://doi.org/10.1021/acs.est.5c00871","China","61",5,138300,40.179326,115.923752
"1840","https://doi.org/10.1021/acs.est.5c00871","China","61",50,77000,40.179326,115.923752
"1841","https://doi.org/10.1021/acs.est.5c00871","China","61",5,33300,40.253673,116.383621
"1842","https://doi.org/10.1021/acs.est.5c00871","China","61",50,1500,40.253673,116.383621
"1843","https://doi.org/10.1021/acs.est.5c00871","China","61",5,65000,40.292408,116.51587
"1844","https://doi.org/10.1021/acs.est.5c00871","China","61",50,5000,40.292408,116.51587
"1845","https://doi.org/10.1021/acs.est.5c00871","China","61",5,25700,40.272466,117.040244
"1846","https://doi.org/10.1021/acs.est.5c00871","China","61",50,800,40.272466,117.040244
"1847","https://doi.org/10.1021/acs.est.5c00871","China","61",5,73300,40.472392,116.734099
"1848","https://doi.org/10.1021/acs.est.5c00871","China","61",50,17600,40.472392,116.734099
"1849","https://doi.org/10.1021/acs.est.5c00871","China","61",5,29300,40.311518,116.198579
"1850","https://doi.org/10.1021/acs.est.5c00871","China","61",50,1800,40.311518,116.198579
"1851","https://doi.org/10.1021/acs.est.5c00871","China","61",5,16700,40.326234,116.069268
"1852","https://doi.org/10.1021/acs.est.5c00871","China","61",50,2000,40.326234,116.069268
"1853","https://doi.org/10.1021/acs.est.5c00871","China","61",5,23300,40.402434,117.157261
"1854","https://doi.org/10.1021/acs.est.5c00871","China","61",50,6000,40.402434,117.157261
"1855","https://doi.org/10.1021/acs.est.5c00871","China","61",5,1313300,40.409624,116.436757
"1856","https://doi.org/10.1021/acs.est.5c00871","China","61",50,2500,40.409624,116.436757
"1857","https://doi.org/10.1021/acs.est.5c00871","China","61",5,56700,40.431866,116.201454
"1858","https://doi.org/10.1021/acs.est.5c00871","China","61",50,2300,40.431866,116.201454
"1859","https://doi.org/10.1021/acs.est.5c00871","China","61",5,50000,40.436099,116.204112
